Customer_ID,First_Name,Last_Name,Gender,Age,Birth_Date,Marital_Status,Occupation,Location,Income_Bracket,Abandoned Cart,Wishlist Items,Customer_Lifetime_Value
CUST1578,Azalea,Mayasari,Female,48,1977-02-12,Married,"Engineer, drilling",Samarinda,Low Income,['PROD0709'],"['PROD0315', 'PROD0425', 'PROD0641', 'PROD0374', 'PROD0150', 'PROD0958']",740852
CUST1579,Endra,Kusumo,Male,42,1982-09-26,Married,Music therapist,Binjai,Middle Income,"['PROD0052', 'PROD0969', 'PROD0002']","['PROD0530', 'PROD0106', 'PROD0864', 'PROD0303', 'PROD0553', 'PROD0027', 'PROD0757']",1580867
CUST1580,Nasab,Manullang,Male,33,1992-04-29,Single,Armed forces training and education officer,Palu,Middle Income,['PROD0066'],"['PROD0707', 'PROD0905']",5301006
CUST1581,Bala,Maulana,Male,24,2000-08-29,Single,"Psychologist, prison and probation services",Pontianak,Middle Income,"['PROD0679', 'PROD0449', 'PROD0046']","['PROD0018', 'PROD0692']",3016507
CUST1582,Jane,Rahmawati,Female,58,1966-11-30,Married,Community development worker,Langsa,Low Income,"['PROD0239', 'PROD0885', 'PROD0359', 'PROD0938']","['PROD0754', 'PROD0173', 'PROD0972', 'PROD0277', 'PROD0658', 'PROD0737', 'PROD0671']",823194
CUST1583,Yusuf,Hutagalung,Male,31,1994-07-17,Married,Psychiatric nurse,Metro,Middle Income,"['PROD0116', 'PROD0490', 'PROD0211', 'PROD0062']","['PROD0162', 'PROD0587', 'PROD0952', 'PROD0825']",1224190
CUST1584,Jaga,Hidayanto,Male,27,1997-12-06,Single,Financial adviser,Semarang,Middle Income,"['PROD0204', 'PROD0560', 'PROD0575']","['PROD0399', 'PROD0905', 'PROD0200', 'PROD0896', 'PROD0301']",5405397
CUST1585,Dono,Putra,Male,33,1992-08-14,Married,"Pilot, airline",Kendari,Middle Income,"['PROD0122', 'PROD0115', 'PROD0573', 'PROD0533']","['PROD1048', 'PROD0416', 'PROD0891', 'PROD0899', 'PROD0791', 'PROD0864']",3817166
CUST1586,Tirtayasa,Siregar,Male,33,1992-04-26,Married,"Nurse, mental health",Tual,High Income,"['PROD0229', 'PROD1041']","['PROD0966', 'PROD0787']",17613716
CUST1587,Karna,Samosir,Male,53,1972-03-11,Married,Acupuncturist,Padangpanjang,Middle Income,"['PROD0860', 'PROD0549', 'PROD0122', 'PROD0230']","['PROD0449', 'PROD0590', 'PROD0367', 'PROD0506']",4124719
CUST1588,Estiono,Wibisono,Male,37,1988-05-09,Single,Database administrator,Tangerang Selatan,Middle Income,"['PROD0817', 'PROD0197', 'PROD0550', 'PROD0872']","['PROD0103', 'PROD0058', 'PROD0806', 'PROD0535', 'PROD0550', 'PROD0151']",5767039
CUST1589,Dina,Farida,Female,24,2001-05-02,Married,"Journalist, magazine",Tegal,Middle Income,"['PROD0384', 'PROD0759', 'PROD0665']","['PROD0816', 'PROD0344']",1138308
CUST1590,Daryani,Marpaung,Male,40,1985-02-18,Married,Hospital pharmacist,Pekalongan,Middle Income,"['PROD1050', 'PROD0967', 'PROD0161']","['PROD0171', 'PROD0899', 'PROD0290', 'PROD0940']",4822921
CUST1591,Bancar,Firmansyah,Male,27,1997-11-28,Single,Quarry manager,Cirebon,Middle Income,"['PROD1008', 'PROD0191', 'PROD0746', 'PROD0065']","['PROD0047', 'PROD0343', 'PROD0230', 'PROD0081', 'PROD0055', 'PROD0083', 'PROD0484']",5662134
CUST1592,Yessi,Hastuti,Female,44,1981-03-26,Married,"Horticulturist, amenity",Mataram,Middle Income,"['PROD1003', 'PROD0173']","['PROD0908', 'PROD0712', 'PROD0975', 'PROD0023', 'PROD0452']",5582534
CUST1593,Mumpuni,Halim,Male,20,2004-11-01,Married,Arboriculturist,Padang Sidempuan,Middle Income,"['PROD0530', 'PROD0141', 'PROD0864', 'PROD0803']","['PROD0025', 'PROD0399']",4442265
CUST1594,Puput,Sudiati,Female,53,1972-01-16,Married,Marketing executive,Prabumulih,Middle Income,"['PROD0835', 'PROD0609', 'PROD0648']","['PROD1020', 'PROD0981', 'PROD0749', 'PROD0700', 'PROD0295', 'PROD0886', 'PROD0419']",3828138
CUST1595,Yance,Prastuti,Female,40,1984-11-11,Married,Travel agency manager,Blitar,Low Income,"['PROD0404', 'PROD0050', 'PROD0093']","['PROD0485', 'PROD0965', 'PROD0004']",474482
CUST1596,Talia,Rahayu,Female,24,2001-04-10,Married,Television/film/video producer,Jambi,Middle Income,"['PROD0537', 'PROD0790', 'PROD0278', 'PROD0738']","['PROD0064', 'PROD0532', 'PROD0268']",1554313
CUST1597,Vera,Hartati,Female,56,1969-05-27,Single,Illustrator,Tomohon,Low Income,"['PROD0937', 'PROD0276']","['PROD0958', 'PROD0275', 'PROD0110', 'PROD0649']",877049
CUST1598,Ami,Puspasari,Female,42,1983-04-27,Married,Arts administrator,Metro,Middle Income,"['PROD0949', 'PROD0060', 'PROD0384', 'PROD1013']","['PROD0823', 'PROD0349', 'PROD0504', 'PROD0313', 'PROD0828', 'PROD0147']",4411000
CUST1599,Lintang,Hastuti,Female,25,2000-08-08,Married,Sub,Kota Administrasi Jakarta Selatan,Middle Income,['PROD0364'],"['PROD0920', 'PROD0448', 'PROD0953']",3876219
CUST1600,Lili,Pudjiastuti,Female,31,1994-07-09,Married,Probation officer,Subulussalam,Middle Income,"['PROD0531', 'PROD0700']","['PROD0529', 'PROD0959', 'PROD0087', 'PROD0948', 'PROD0762']",2589455
CUST1601,Baktiono,Tarihoran,Male,52,1973-01-21,Married,Cartographer,Bogor,Low Income,"['PROD0395', 'PROD0799', 'PROD0573', 'PROD0543']","['PROD1038', 'PROD0536']",873697
CUST1602,Julia,Yolanda,Female,52,1973-05-19,Married,Location manager,Ternate,Middle Income,"['PROD0566', 'PROD0336', 'PROD0643']","['PROD0729', 'PROD0346', 'PROD0177', 'PROD0870']",3323417
CUST1603,Keisha,Lestari,Female,41,1983-08-29,Married,Print production planner,Tomohon,Low Income,"['PROD0425', 'PROD0060']","['PROD0095', 'PROD0253', 'PROD0919', 'PROD0930', 'PROD0888', 'PROD0572']",253447
CUST1604,Bakiadi,Setiawan,Male,25,1999-10-21,Single,Actuary,Kota Administrasi Jakarta Utara,Middle Income,['PROD0679'],"['PROD0853', 'PROD0191']",2586773
CUST1605,Kacung,Mangunsong,Male,25,2000-01-28,Single,Commercial horticulturist,Bengkulu,Middle Income,"['PROD0992', 'PROD0238', 'PROD0159', 'PROD0506']","['PROD0805', 'PROD0513', 'PROD0020', 'PROD0107']",3371350
CUST1606,Endra,Prasetyo,Male,56,1969-04-09,Married,Contracting civil engineer,Batu,Low Income,['PROD0024'],"['PROD0669', 'PROD0757']",265120
CUST1607,Wulan,Halimah,Female,52,1973-08-07,Married,Sales promotion account executive,Semarang,Low Income,"['PROD0954', 'PROD0790', 'PROD0682', 'PROD0458']","['PROD0227', 'PROD0469', 'PROD0886']",463093
CUST1608,Virman,Nababan,Male,30,1995-01-28,Single,Wellsite geologist,Solok,Low Income,"['PROD0681', 'PROD0212', 'PROD0116', 'PROD0699']","['PROD0418', 'PROD0163', 'PROD0299', 'PROD0406']",601785
CUST1609,Panji,Mahendra,Male,53,1972-07-28,Married,Fashion designer,Banjarmasin,Low Income,"['PROD0156', 'PROD0780', 'PROD0792']","['PROD0041', 'PROD0618']",882719
CUST1610,Vino,Adriansyah,Male,31,1993-08-19,Married,"Surveyor, minerals",Banjar,Low Income,"['PROD0530', 'PROD0881', 'PROD0289']","['PROD0834', 'PROD0860', 'PROD0669']",227653
CUST1611,Salwa,Wijayanti,Female,41,1984-05-31,Married,Armed forces technical officer,Bandar Lampung,Middle Income,['PROD1036'],"['PROD0012', 'PROD0603', 'PROD0544', 'PROD0093']",4521097
CUST1612,Keisha,Rahayu,Female,47,1978-06-04,Single,Photographer,Palopo,Low Income,"['PROD0432', 'PROD0755', 'PROD0678']","['PROD0384', 'PROD0296', 'PROD0330', 'PROD0178', 'PROD0101', 'PROD0461']",545628
CUST1613,Rahmat,Mangunsong,Male,23,2002-04-09,Single,Solicitor,Jambi,Low Income,"['PROD1027', 'PROD0282', 'PROD1008', 'PROD0266']","['PROD1039', 'PROD0551', 'PROD0122', 'PROD0936', 'PROD0942', 'PROD0366', 'PROD0289']",936490
CUST1614,Slamet,Haryanto,Male,58,1967-07-11,Single,Financial adviser,Padang,Middle Income,"['PROD0443', 'PROD0720', 'PROD0999']","['PROD0083', 'PROD0480', 'PROD0188', 'PROD0365']",1346861
CUST1615,Kasim,Pradipta,Male,19,2006-05-01,Single,Advertising account executive,Madiun,High Income,"['PROD0590', 'PROD0288', 'PROD1000', 'PROD0230']","['PROD0163', 'PROD0928', 'PROD0818', 'PROD0527', 'PROD0434', 'PROD0066']",7561734
CUST1616,Zamira,Suartini,Female,46,1979-08-19,Married,Early years teacher,Pekalongan,Middle Income,['PROD0701'],"['PROD0835', 'PROD0184']",5895537
CUST1617,Patricia,Lestari,Female,21,2004-04-04,Single,"Engineer, building services",Pangkalpinang,Middle Income,['PROD0524'],"['PROD0700', 'PROD0608', 'PROD0026', 'PROD0279', 'PROD0392']",3495714
CUST1618,Danang,Manullang,Male,34,1991-03-03,Single,Armed forces logistics/support/administrative officer,Mojokerto,Middle Income,"['PROD1050', 'PROD0367', 'PROD0031']","['PROD0904', 'PROD0989', 'PROD0478']",2870297
CUST1619,Siti,Nuraini,Female,17,2007-10-11,Single,Seismic interpreter,Manado,Low Income,"['PROD0347', 'PROD0278']","['PROD0631', 'PROD0950', 'PROD0732', 'PROD0629', 'PROD0424', 'PROD0651', 'PROD0854']",522225
CUST1620,Ajeng,Rahimah,Female,21,2003-12-10,Single,Information systems manager,Payakumbuh,Middle Income,"['PROD0706', 'PROD0093', 'PROD0522']","['PROD0752', 'PROD1003', 'PROD0206', 'PROD0417', 'PROD0059', 'PROD1040', 'PROD0802']",5652599
CUST1621,Wage,Utama,Male,41,1984-07-09,Married,Mining engineer,Padang,High Income,"['PROD0116', 'PROD0020', 'PROD0462']","['PROD0833', 'PROD1008', 'PROD0229']",9225330
CUST1622,Harimurti,Anggriawan,Male,40,1985-01-22,Married,Barrister's clerk,Denpasar,Middle Income,"['PROD0047', 'PROD0587', 'PROD0031', 'PROD0861']","['PROD0046', 'PROD0831']",3997959
CUST1623,Rusman,Kuswoyo,Male,26,1999-08-11,Married,"Scientist, product/process development",Balikpapan,Low Income,"['PROD0553', 'PROD0406', 'PROD0188', 'PROD0484']","['PROD0692', 'PROD0293', 'PROD0018', 'PROD0191', 'PROD0757']",2927298
CUST1624,Laswi,Irawan,Male,41,1984-05-13,Married,Public relations account executive,Pasuruan,Middle Income,"['PROD0969', 'PROD0027', 'PROD0874', 'PROD1000']","['PROD0508', 'PROD0335', 'PROD0502', 'PROD0443', 'PROD0776', 'PROD0944', 'PROD0367']",3048856
CUST1625,Kusuma,Marbun,Male,59,1965-12-02,Married,"Journalist, broadcasting",Manado,Middle Income,"['PROD0175', 'PROD0495', 'PROD0285', 'PROD0784']","['PROD0940', 'PROD0685', 'PROD0066', 'PROD0189', 'PROD0212', 'PROD0024', 'PROD0040']",4222441
CUST1626,Halim,Thamrin,Male,25,2000-06-02,Single,Hydrogeologist,Bengkulu,Middle Income,"['PROD1045', 'PROD0024']","['PROD0127', 'PROD0481', 'PROD0056', 'PROD0213', 'PROD0646']",2656203
CUST1627,Panji,Widodo,Male,51,1974-01-15,Married,Visual merchandiser,Bogor,Middle Income,"['PROD0513', 'PROD0345', 'PROD0468']","['PROD0125', 'PROD0662', 'PROD0809', 'PROD0242', 'PROD0833', 'PROD0366', 'PROD1058']",2889496
CUST1628,Umi,Laksita,Female,56,1969-01-20,Married,Optometrist,Sibolga,Middle Income,"['PROD0412', 'PROD0931']","['PROD0128', 'PROD0763', 'PROD0802', 'PROD0072', 'PROD0060', 'PROD0597', 'PROD0820']",2904444
CUST1629,Shania,Yuliarti,Female,24,2001-04-04,Single,Special educational needs teacher,Tidore Kepulauan,High Income,"['PROD0105', 'PROD0085', 'PROD0342', 'PROD0964']","['PROD0198', 'PROD0067', 'PROD0178', 'PROD0706', 'PROD0224']",14008692
CUST1630,Asman,Halim,Male,27,1998-08-04,Married,Public affairs consultant,Bau-Bau,Middle Income,"['PROD0878', 'PROD0669']","['PROD0171', 'PROD0019', 'PROD1032', 'PROD0266']",1039632
CUST1631,Fathonah,Novitasari,Female,60,1964-12-22,Married,Professor Emeritus,Batam,Low Income,"['PROD0810', 'PROD0611', 'PROD0741', 'PROD0971']","['PROD0605', 'PROD1012', 'PROD0771', 'PROD0782', 'PROD0886']",204856
CUST1632,Mujur,Zulkarnain,Male,43,1981-08-21,Married,"Nurse, adult",Sungai Penuh,Low Income,['PROD0638'],"['PROD0776', 'PROD0083', 'PROD0646', 'PROD0031', 'PROD0536']",700033
CUST1633,Oliva,Sudiati,Female,31,1993-10-05,Married,Chiropractor,Pematangsiantar,Low Income,"['PROD0619', 'PROD0339', 'PROD0503', 'PROD1009']","['PROD0397', 'PROD0971', 'PROD0759', 'PROD0701', 'PROD0167', 'PROD0813', 'PROD0697']",714544
CUST1634,Kawaca,Salahudin,Male,45,1980-07-27,Married,Cartographer,Blitar,Low Income,"['PROD0535', 'PROD0880', 'PROD1008']","['PROD0806', 'PROD0109', 'PROD0264']",656778
CUST1635,Darmanto,Ramadan,Male,36,1989-05-09,Married,Visual merchandiser,Cilegon,Middle Income,['PROD0266'],"['PROD0055', 'PROD0646', 'PROD0739']",1335928
CUST1636,Galuh,Maulana,Male,39,1986-01-27,Single,"Scientist, biomedical",Sabang,Middle Income,"['PROD0138', 'PROD0812', 'PROD0002']","['PROD0002', 'PROD1030', 'PROD0554', 'PROD0219']",3774423
CUST1637,Nabila,Astuti,Female,19,2006-04-27,Single,"Designer, jewellery",Tidore Kepulauan,Middle Income,"['PROD0153', 'PROD0743', 'PROD0454']","['PROD0228', 'PROD0210', 'PROD0939']",2608774
CUST1638,Jasmin,Puspasari,Female,21,2003-12-23,Married,Sales promotion account executive,Dumai,Middle Income,"['PROD0934', 'PROD0599', 'PROD0901']","['PROD0754', 'PROD0129', 'PROD0998', 'PROD0972']",1374974
CUST1639,Julia,Pudjiastuti,Female,28,1996-12-30,Single,"Designer, jewellery",Palembang,Middle Income,"['PROD0982', 'PROD0851']","['PROD0631', 'PROD0672', 'PROD0474', 'PROD0309', 'PROD0053']",1689718
CUST1640,Baktiono,Waluyo,Male,55,1969-12-08,Married,Interpreter,Sukabumi,Middle Income,"['PROD0792', 'PROD0289', 'PROD0530', 'PROD0507']","['PROD0046', 'PROD1030', 'PROD0999']",5190622
CUST1641,Muhammad,Nainggolan,Male,17,2007-11-13,Single,Chartered management accountant,Ambon,Middle Income,"['PROD0626', 'PROD0560', 'PROD0083']","['PROD0031', 'PROD0442', 'PROD0554', 'PROD0341', 'PROD0472']",3788794
CUST1642,Ian,Maheswara,Male,47,1977-09-01,Married,Network engineer,Mataram,Low Income,"['PROD0909', 'PROD0746']","['PROD0120', 'PROD0455', 'PROD0470', 'PROD0303', 'PROD0238', 'PROD0900']",422553
CUST1643,Malika,Yolanda,Female,44,1980-09-16,Married,"Therapist, art",Kota Administrasi Jakarta Barat,Middle Income,"['PROD0950', 'PROD0034', 'PROD0697']","['PROD0863', 'PROD0473', 'PROD0034', 'PROD0570', 'PROD0432']",4735940
CUST1644,Putri,Yuliarti,Female,30,1995-07-12,Married,Ranger/warden,Purwokerto,Middle Income,['PROD0425'],"['PROD0913', 'PROD0783', 'PROD0512', 'PROD0104', 'PROD0727']",5866837
CUST1645,Ika,Puspasari,Female,57,1967-10-24,Married,Outdoor activities/education manager,Yogyakarta,Low Income,['PROD1053'],"['PROD0327', 'PROD0296', 'PROD0748', 'PROD0036', 'PROD0097', 'PROD0750', 'PROD0206']",444162
CUST1646,Cemplunk,Gunawan,Male,52,1973-01-09,Married,Product designer,Tomohon,Low Income,"['PROD0489', 'PROD0873', 'PROD0229']","['PROD1044', 'PROD0667', 'PROD1030', 'PROD0905', 'PROD0826', 'PROD0806', 'PROD0081']",945217
CUST1647,Hasta,Iswahyudi,Male,23,2002-04-29,Single,Company secretary,Pasuruan,Middle Income,"['PROD0015', 'PROD0168']","['PROD0898', 'PROD0747', 'PROD0438', 'PROD0289', 'PROD0626', 'PROD0125']",1811190
CUST1648,Mustofa,Nainggolan,Male,19,2005-11-05,Married,Network engineer,Padangpanjang,Middle Income,"['PROD0230', 'PROD0593', 'PROD0997']","['PROD0869', 'PROD0065', 'PROD0170', 'PROD0517']",3783002
CUST1649,Ida,Melani,Female,30,1994-12-19,Married,"Scientist, research (maths)",Kota Administrasi Jakarta Barat,Middle Income,"['PROD0515', 'PROD0813', 'PROD0505', 'PROD0133']","['PROD0207', 'PROD0749', 'PROD0313', 'PROD1023', 'PROD0870', 'PROD0947']",4959359
CUST1650,Utama,Hakim,Male,19,2006-04-25,Married,Social researcher,Kota Administrasi Jakarta Barat,Middle Income,['PROD0414'],"['PROD0160', 'PROD0829', 'PROD0472', 'PROD0161']",2809971
CUST1651,Aisyah,Wulandari,Female,29,1996-06-11,Married,Dealer,Cilegon,Middle Income,"['PROD0312', 'PROD0598']","['PROD0164', 'PROD0237', 'PROD0993', 'PROD0148', 'PROD0402', 'PROD0657', 'PROD0032']",3397199
CUST1652,Clara,Rahayu,Female,49,1976-04-30,Married,"Therapist, nutritional",Pangkalpinang,Middle Income,"['PROD0147', 'PROD0620']","['PROD0324', 'PROD0259', 'PROD0097']",4350568
CUST1653,Jayadi,Lazuardi,Male,17,2008-02-17,Single,Herpetologist,Tidore Kepulauan,Middle Income,['PROD0127'],"['PROD0238', 'PROD0120', 'PROD0747', 'PROD0602', 'PROD0304', 'PROD0853', 'PROD0229']",3833029
CUST1654,Gambira,Prasasta,Male,31,1994-02-06,Single,Data processing manager,Banda Aceh,Low Income,"['PROD0234', 'PROD0356', 'PROD0326', 'PROD0662']","['PROD0442', 'PROD0046']",583021
CUST1655,Diana,Zulaika,Female,52,1973-01-26,Married,Public house manager,Tangerang,Low Income,"['PROD0373', 'PROD1002', 'PROD0705', 'PROD0751']","['PROD0988', 'PROD0516']",954119
CUST1656,Eli,Nurdiyanti,Female,57,1968-07-17,Married,Podiatrist,Binjai,Middle Income,"['PROD0255', 'PROD0890', 'PROD0907']","['PROD0914', 'PROD0108', 'PROD1002', 'PROD1056', 'PROD0726', 'PROD0927', 'PROD0147']",1805916
CUST1657,Maimunah,Puspasari,Female,47,1977-09-23,Married,Museum/gallery conservator,Probolinggo,Middle Income,"['PROD0006', 'PROD0558', 'PROD0519', 'PROD0105']","['PROD0975', 'PROD0255', 'PROD0117']",4288103
CUST1658,Cornelia,Pratiwi,Female,58,1967-07-27,Married,Police officer,Padang Sidempuan,Middle Income,"['PROD0598', 'PROD0061']","['PROD0941', 'PROD0428', 'PROD0816', 'PROD0338']",4423304
CUST1659,Olivia,Nurdiyanti,Female,51,1974-05-04,Married,Marketing executive,Sabang,Middle Income,"['PROD0292', 'PROD0078']","['PROD1043', 'PROD1003', 'PROD0362', 'PROD0214']",2085403
CUST1660,Opan,Waskita,Male,22,2003-02-17,Single,Field trials officer,Banjarbaru,Middle Income,"['PROD0290', 'PROD0084']","['PROD0776', 'PROD0443', 'PROD0550']",2608908
CUST1661,Bahuwirya,Adriansyah,Male,29,1996-01-09,Single,Transport planner,Sabang,Middle Income,"['PROD0513', 'PROD0083', 'PROD0106']","['PROD0365', 'PROD0733', 'PROD0999', 'PROD0449', 'PROD0168']",3336841
CUST1662,Ulva,Oktaviani,Female,31,1993-09-23,Single,Sales promotion account executive,Metro,Low Income,"['PROD0210', 'PROD0112', 'PROD0295', 'PROD0436']","['PROD0657', 'PROD0148', 'PROD0378']",646405
CUST1663,Nadine,Lestari,Female,22,2002-10-16,Single,Museum/gallery conservator,Cilegon,Middle Income,"['PROD0205', 'PROD1009']","['PROD0985', 'PROD0678', 'PROD0316', 'PROD0344']",4443770
CUST1664,Eva,Pudjiastuti,Female,42,1983-02-26,Married,Claims inspector/assessor,Samarinda,Middle Income,['PROD0198'],"['PROD0566', 'PROD0310', 'PROD0890', 'PROD0731']",5480118
CUST1665,Darman,Mustofa,Male,44,1981-05-11,Single,Community arts worker,Metro,Middle Income,['PROD0046'],"['PROD0600', 'PROD0807', 'PROD0141', 'PROD0497', 'PROD0867']",4140114
CUST1666,Karya,Firmansyah,Male,58,1966-10-07,Single,Building services engineer,Metro,Low Income,"['PROD0992', 'PROD0394', 'PROD0376', 'PROD0869']","['PROD0204', 'PROD0248', 'PROD0681', 'PROD0881', 'PROD0898', 'PROD0506', 'PROD0873']",2548139
CUST1667,Rika,Pertiwi,Female,43,1982-01-28,Married,"Civil engineer, contracting",Pontianak,Middle Income,['PROD0328'],"['PROD0350', 'PROD0620', 'PROD0078', 'PROD0947']",4401459
CUST1668,Ajiman,Pradana,Male,54,1971-05-29,Married,Physiotherapist,Bontang,Middle Income,"['PROD0508', 'PROD0513', 'PROD0285', 'PROD0615']","['PROD0444', 'PROD0052', 'PROD0343', 'PROD0513', 'PROD0535', 'PROD0062']",1982016
CUST1669,Janet,Yolanda,Female,60,1965-06-10,Married,Structural engineer,Malang,Low Income,"['PROD0130', 'PROD0059']","['PROD0979', 'PROD1043', 'PROD0532', 'PROD0205', 'PROD0619', 'PROD0421', 'PROD0657']",334808
CUST1670,Raden,Tamba,Male,37,1988-07-24,Married,Probation officer,Purwokerto,Low Income,"['PROD0596', 'PROD0039', 'PROD0491']","['PROD0812', 'PROD0109', 'PROD0957', 'PROD0427', 'PROD0405', 'PROD0385']",942087
CUST1671,Queen,Hassanah,Female,59,1965-12-12,Married,Neurosurgeon,Medan,Low Income,"['PROD0640', 'PROD0177', 'PROD0327', 'PROD0639']","['PROD0322', 'PROD0272', 'PROD0193', 'PROD0934']",846511
CUST1672,Wardi,Latupono,Male,60,1965-02-12,Married,Horticultural therapist,Sawahlunto,Middle Income,"['PROD0803', 'PROD0066', 'PROD0744']","['PROD0952', 'PROD0804', 'PROD0244', 'PROD0046', 'PROD0176']",4155628
CUST1673,Rosman,Latupono,Male,19,2005-08-25,Single,Chiropodist,Yogyakarta,Middle Income,['PROD0891'],"['PROD0399', 'PROD0270', 'PROD0234']",1403530
CUST1674,Carla,Usada,Female,55,1970-01-16,Married,Theatre manager,Bukittinggi,Middle Income,"['PROD0950', 'PROD0972', 'PROD1047', 'PROD0641']","['PROD1051', 'PROD0671', 'PROD0129', 'PROD0408', 'PROD0885']",5932901
CUST1675,Jagaraga,Mustofa,Male,37,1988-05-07,Married,Dispensing optician,Lhokseumawe,Low Income,"['PROD0966', 'PROD0699']","['PROD0303', 'PROD0735']",881600
CUST1676,Ulya,Susanti,Female,35,1990-07-22,Single,Holiday representative,Tangerang Selatan,Low Income,['PROD0639'],"['PROD0752', 'PROD0384', 'PROD0088', 'PROD0432', 'PROD1023', 'PROD0235']",593401
CUST1677,Septi,Melani,Female,59,1966-07-21,Married,Visual merchandiser,Cirebon,Middle Income,"['PROD0286', 'PROD0142', 'PROD0458']","['PROD0450', 'PROD0895', 'PROD0126']",3694033
CUST1678,Jaga,Situmorang,Male,51,1974-05-23,Married,Government social research officer,Banjarmasin,Middle Income,"['PROD0335', 'PROD0745', 'PROD0223', 'PROD0662']","['PROD0146', 'PROD0345', 'PROD0377', 'PROD0264', 'PROD0817']",3519593
CUST1679,Vanesa,Rahmawati,Female,34,1991-04-27,Single,Environmental education officer,Parepare,Low Income,"['PROD0877', 'PROD0815']","['PROD0210', 'PROD1053', 'PROD0347', 'PROD0941']",657386
CUST1680,Ajeng,Utami,Female,33,1991-11-13,Married,Senior tax professional/tax inspector,Padang Sidempuan,Middle Income,"['PROD0101', 'PROD0045', 'PROD0658']","['PROD0772', 'PROD0184', 'PROD0814', 'PROD0884', 'PROD0910']",4112564
CUST1681,Gilda,Kuswandari,Female,20,2005-06-24,Married,"Programmer, applications",Balikpapan,Low Income,"['PROD0259', 'PROD0477', 'PROD0207']","['PROD0329', 'PROD0042']",911499
CUST1682,Rachel,Kusmawati,Female,25,2000-04-20,Married,"Teacher, special educational needs",Palangkaraya,Low Income,['PROD0493'],"['PROD0988', 'PROD0932']",420943
CUST1683,Jayadi,Tampubolon,Male,20,2005-03-21,Single,Geophysicist/field seismologist,Sabang,Middle Income,"['PROD0039', 'PROD0667']","['PROD0881', 'PROD0784', 'PROD0301', 'PROD0258', 'PROD0480', 'PROD0326']",1299616
CUST1684,Humaira,Astuti,Female,54,1971-03-30,Married,Stage manager,Cirebon,Middle Income,"['PROD0512', 'PROD0206']","['PROD0386', 'PROD0731', 'PROD0143', 'PROD0461', 'PROD0981', 'PROD0680']",1678250
CUST1685,Candrakanta,Hakim,Male,24,2001-02-22,Married,Building services engineer,Surakarta,Middle Income,['PROD0596'],"['PROD0899', 'PROD0434', 'PROD0506', 'PROD0046', 'PROD0528', 'PROD0944']",4632809
